Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Category,Outlet_Age,MRP_Outlet_Combo,Visibility_MRP_Combo,outlet_item_combo,Type_Age_Outlet_combo
13.0,1,0.044984874,14,175.0054,2,0,1,1926.1594,0,28,175.0054,7.872595868319601,0,56
10.1,0,0.167155198,14,241.7512,2,0,1,5331.7264,0,28,241.7512,40.409969702737605,0,56
15.6,0,0.142986863,2,130.3994,0,2,1,2826.9868,1,38,130.3994,18.6454011430822,1,0
7.97,0,0.06613202877895107,14,173.7422,2,1,1,2759.0752,0,23,173.7422,11.489924170518272,0,46
13.384736495388669,0,0.162856593,9,54.5956,2,0,0,218.3824,2,40,0.0,8.8912534087908,0,0
5.945,0,0.06613202877895107,9,128.9652,2,1,1,1808.3128,2,18,128.9652,8.52873031788318,2,36
20.35,1,0.014885998,6,234.4958,1,2,2,3271.7412,1,16,468.9916,3.4907040098084,2,32
13.5,1,0.128816212,15,96.4068,2,0,1,2527.3768,1,28,96.4068,12.418758787041602,1,56
6.71,1,0.029680868,0,65.0142,1,2,2,856.8846,1,16,130.0284,1.9296778883256,2,32
12.15,0,0.036360676,1,166.0184,2,2,0,330.2368,1,27,0.0,6.036541252438401,0,0
17.7,1,0.016582833,6,50.5034,0,2,1,1458.102,1,38,50.5034,0.8374894481322,1,0
20.5,1,0.112316501,6,193.9478,0,2,1,4456.1994,1,38,193.9478,21.7835382726478,1,0
19.1,0,0.096653315,6,235.1958,0,2,1,4673.916,1,38,235.1958,22.732453744077,1,0
12.3,0,0.021984639,5,191.2162,2,1,1,1924.162,1,18,191.2162,4.2038191279518,1,36
8.905,0,0.143351652,5,62.0878,1,0,1,302.939,1,26,62.0878,8.9003886990456,1,26
14.5,1,0.041482394,3,40.0454,2,1,1,209.727,1,18,40.0454,1.6611790606876,1,36
8.365,1,0.040069806,6,190.7188,2,1,1,1904.188,1,18,190.7188,7.6420653165528,1,36
8.51,0,0.052239735,9,141.947,2,1,1,2004.058,2,18,141.947,7.415273664045,2,36
6.38,0,0.015149955,9,144.047,0,2,1,3149.234,2,38,144.047,2.182305567885,2,0
13.384736495388669,0,0.09370568,9,253.8698,1,2,3,3297.7074,2,40,761.6094,23.789042240464,6,120
16.7,1,0.052401766,5,115.1176,2,1,1,1488.7288,1,21,115.1176,6.0323655376816,1,42
10.0,1,0.063121982,5,231.7668,0,2,1,460.7336,1,38,231.7668,14.629579777797598,1,0
14.5,1,0.058946687,6,168.6448,2,1,1,2897.5616,1,23,168.6448,9.9410522397776,1,46
14.65,0,0.171245426,6,50.3692,0,2,1,591.2304,1,38,50.3692,8.6254951112792,1,0
12.987879554655871,1,0.134057426,13,45.3402,1,2,3,918.804,1,40,136.0206,6.078190506325201,3,120
11.85,1,0.050368454,6,163.8526,2,1,1,1808.9786,1,18,163.8526,8.2530021458804,1,36
19.0,0,0.026986367,9,127.1336,2,0,1,2812.3392,2,28,127.1336,3.4308739876312,2,56
6.36,0,0.120543611,6,45.806,2,0,1,1165.15,1,28,45.806,5.521620645465999,1,56
18.85,0,0.036037952,10,58.4562,2,0,1,711.0744,1,28,58.4562,2.1066417297024,1,56
9.6,0,0.006725388,9,165.9184,1,2,2,2972.1312,2,16,331.8368,1.1158656163391998,4,32
5.94,0,0.034940979,3,177.3344,1,0,1,1605.9096,1,26,177.3344,6.196237546377599,1,26
13.5,0,0.094219593,14,189.9872,2,0,1,1323.6104,0,28,189.9872,17.9005166592096,0,56
10.85,0,0.048004263,9,117.5808,2,2,0,351.5424,2,27,0.0,5.6443796469504,0,0
15.15,1,0.066164431,5,147.376,2,1,1,2197.14,1,21,147.376,9.751049183055999,1,42
15.6,1,0.06613202877895107,4,62.4194,1,2,2,804.9522,1,16,124.8388,4.127921557164858,2,32
5.15,1,0.06613202877895107,10,122.9388,2,1,1,2105.2596,1,18,122.9388,8.130192259649709,1,36
20.35,1,0.030975716,4,253.9672,1,0,1,3068.0064,1,26,253.9672,7.866815860515199,1,26
8.895,1,0.039101813,0,208.8296,1,0,1,5400.9696,1,26,208.8296,8.1656159680648,1,26
21.25,0,0.010039493,10,181.7608,1,2,2,1102.5648,1,16,363.5216,1.8247862792743998,2,32
4.905,0,0.117308165,3,195.7768,2,1,1,2956.152,1,21,195.7768,22.966217157572004,1,42
10.895,1,0.009641375,4,124.173,2,1,1,1601.249,1,23,124.173,1.1971984578750001,1,46
13.853284671532847,0,0.113212516,11,254.604,2,0,0,759.012,2,40,0.0,28.824359423664003,0,0
17.75,1,0.067490036,0,185.224,2,1,1,6338.416,1,21,185.224,12.500774428064,1,42
6.8,0,0.037573095,0,50.2034,2,1,1,1166.4816,1,23,50.2034,1.886297117523,1,46
10.395,0,0.031219108,12,156.9604,2,1,1,4595.3516,1,21,156.9604,4.9001636793231995,1,42
14.8,0,0.032606181,8,193.5794,2,2,0,390.1588,2,27,0.0,6.3118849542714,0,0
13.5,0,0.06613202877895107,0,84.554,1,2,2,778.986,1,16,169.108,5.5917275613754285,2,32
16.0,1,0.106731895,0,183.6634,2,1,1,2544.6876,1,21,183.6634,19.602742724143,1,42
17.85,0,0.0112259,13,211.956,0,2,1,4474.176,1,38,211.956,2.3793968604,1,0
18.7,0,0.026355345,0,127.102,2,1,1,3289.052,1,23,127.102,3.34981706019,1,46
18.0,0,0.01548171,8,159.3604,2,1,1,2059.9852,2,23,159.3604,2.467171498284,2,46
13.224769381746812,0,0.045465958,6,120.8414,2,0,0,852.8898,1,40,0.0,5.4941700170612,0,0
5.26,1,0.041857101,0,162.7868,2,1,1,4258.4568,1,23,162.7868,6.8137835290668,1,46
6.175,1,0.06613202877895107,10,94.9752,2,1,1,1534.0032,1,23,94.9752,6.2809026596866335,1,46
5.86,1,0.151159243,10,156.6314,2,1,1,3257.7594,1,23,156.6314,23.676283854030203,1,46
12.277108208955223,0,0.056161529,0,246.9118,1,2,3,5681.2714,1,40,740.7354,13.866944216142201,3,120
10.5,1,0.142419608,1,161.1578,0,2,1,1765.0358,1,38,161.1578,22.9520307021424,1,0
9.5,0,0.031410378,6,110.3228,1,2,2,2763.07,1,16,220.6456,3.4652808500184005,2,32
12.305705009276437,0,0.077790204,3,93.0804,1,2,3,2940.1728,1,40,279.2412,7.2407433044016,3,120
11.8,1,0.014166739,5,178.2344,2,1,1,2854.9504,1,18,178.2344,2.5250002256216,1,36
12.5,1,0.110215444,6,81.8592,2,1,1,1238.388,1,23,81.8592,9.0221480734848,1,46
19.35,0,0.016679143,5,119.3098,1,2,2,1928.1568,1,16,238.6196,1.9899852155014,2,32
20.2,1,0.117339056,0,195.011,2,1,1,2749.754,1,21,195.011,22.882406649615998,1,42
20.2,0,0.112227747,9,123.5046,0,2,1,2739.1012,2,38,123.5046,13.8606430021362,2,0
12.305705009276437,0,0.062724117,3,100.57,1,2,3,5093.37,1,40,301.71,6.308164446689999,3,120
6.8,0,0.037555348,0,49.6034,1,0,1,972.068,1,26,49.6034,1.8628729489832,1,26
11.84745989304813,0,0.112349962,14,39.1848,1,2,3,559.272,0,40,117.55440000000002,4.4024107909776005,0,120
12.987879554655871,0,0.093217569,13,116.7834,1,2,3,4952.8862,1,40,350.3502,10.8862646475546,3,120
8.43,0,0.177661246,9,170.5422,2,1,1,3621.2862,2,21,170.5422,30.2987397475812,2,42
9.3,0,0.11184963,1,64.6826,2,1,1,774.9912,1,18,64.6826,7.2347248774379995,1,36
11.35,1,0.06321435,4,88.3856,2,1,1,1318.284,1,21,88.3856,5.58723825336,1,42
20.1,0,0.077892365,8,59.3536,2,1,1,918.804,2,18,59.3536,4.6231922752640005,2,36
11.35,0,0.051564827,13,49.0008,2,2,0,101.2016,1,27,0.0,2.5267177748616,0,0
12.867061281337046,1,0.070349402,5,228.601,1,2,3,6501.8699,1,40,685.803,16.081943646602,3,120
9.8,0,0.024521239,8,117.5492,2,1,1,1390.1904,2,18,117.5492,2.8824520274588,2,36
20.35,0,0.021447102,9,76.3328,2,1,1,1312.9576,2,18,76.3328,1.6371173475456,2,36
18.2,1,0.026059557,0,241.2196,2,1,1,6501.8699,1,21,241.2196,6.2860759157172,1,42
18.35,0,0.015301418,7,105.2938,2,1,1,2036.6822,0,21,105.2938,1.6111444466084002,0,42
12.1,0,0.06613202877895107,7,179.866,2,1,1,3595.32,0,23,179.866,11.894903488354814,0,46
10.695,1,0.060615254,2,174.0712,0,2,1,2460.7968,1,38,174.0712,10.5513700020848,1,0
12.867061281337046,0,0.066459891,5,184.2292,1,2,3,4560.73,1,40,552.6876,12.243852551017198,3,120
11.8,1,0.076876046,13,33.1558,2,1,1,543.2928,1,23,33.1558,2.5488868059668,1,46
13.8,0,0.14215211,4,263.5884,2,1,1,2384.8956,1,18,263.5884,37.46964723152399,1,36
15.0,0,0.058632705,13,46.4744,1,2,2,543.2928,1,16,92.9488,2.724919785252,2,32
5.63,1,0.024541277,10,105.1306,2,0,1,3135.918,1,28,105.1306,2.5800391757762,1,56
7.55,1,0.030992735,6,124.3072,1,0,1,2695.1584,1,26,124.3072,3.8526201081919997,1,26
18.85,0,0.036241797,10,57.3562,2,1,1,1007.3554,1,18,57.3562,2.0786917570914,1,36
7.22,1,0.038398937,0,61.951,2,1,1,1518.024,1,23,61.951,2.3788525460870003,1,46
17.85,0,0.011258035,13,211.656,2,1,1,2556.672,1,23,211.656,2.38283065596,1,46
8.895,0,0.072511335,2,177.437,1,0,1,3528.74,1,26,177.437,12.866193748395,1,26
19.25,0,0.101689151,4,54.6956,0,2,1,163.7868,1,38,54.6956,5.5619491274356,1,0
11.3,0,0.066625843,9,194.2478,0,2,1,2712.4692,2,38,194.2478,12.941923425895402,2,0
10.85,0,0.162242617,13,107.8622,2,0,1,1058.622,1,28,107.8622,17.499845603377402,1,56
5.0,0,0.06613202877895107,14,189.853,2,1,1,4933.578,0,23,189.853,12.555364059770197,0,46
20.0,0,0.06613202877895107,8,110.2544,0,2,1,1454.1072,2,38,110.2544,7.291347153805983,2,0
12.867061281337046,0,0.044008347,5,43.7454,1,2,3,671.1264,1,40,131.2362,1.9251627428538,3,120
10.0,0,0.025867353,3,264.6226,1,0,1,4757.8068,1,26,264.6226,6.8450862059777995,1,26
12.277108208955223,0,0.016476619,0,74.338,2,0,0,146.476,1,40,0.0,1.224838903222,0,0
8.63,0,0.031095246,13,185.7582,2,0,1,3529.4058,1,28,185.7582,5.776196925517199,1,56
9.1,0,0.06613202877895107,9,115.4518,2,1,1,2390.8878,2,18,115.4518,7.635061760181703,2,36
6.92,0,0.038422076,4,62.5852,0,2,1,438.0964,1,38,62.5852,2.4046533108752,1,0
6.86,0,0.061155983,9,228.401,2,2,0,229.701,2,27,0.0,13.968087673183,0,0
20.0,0,0.08131178,11,37.819,2,1,1,439.428,2,21,37.819,3.07513020782,2,42
14.1,0,0.125756824,6,87.1198,2,1,1,2529.3742,1,21,87.1198,10.9559093555152,1,42
17.6,0,0.05661033,5,41.7454,2,1,1,209.727,1,18,41.7454,2.363220869982,1,36
17.75,0,0.073709686,12,35.1216,1,2,2,415.4592,1,16,70.2432,2.5888021078176,2,32
8.6,1,0.040432954,3,191.653,2,1,1,3795.06,1,18,191.653,7.749096932962,1,36
7.27,0,0.046749112,8,100.4384,1,2,2,1970.768,2,16,200.8768,4.6954060107008,4,32
6.8,0,0.062762374,0,50.4034,2,2,0,48.6034,1,27,0.0,3.1634370416715996,0,0
12.987879554655871,1,0.045542628,13,170.7132,1,2,3,4904.2828,1,40,512.1396,7.774727762289601,3,120
6.935,1,0.041346469,13,103.1332,1,0,1,820.2656,1,26,103.1332,4.2641936566708,1,26
6.69,1,0.036903419,10,175.137,2,1,1,1235.059,1,21,175.137,6.463154093403,1,42
11.400327868852461,0,0.075084457,7,233.9616,1,2,3,4452.8704,0,40,701.8848,17.5668796948512,0,120
12.35,0,0.026735372,3,57.4246,2,1,1,810.9444,1,23,57.4246,1.5352680429512,1,46
15.6,0,0.172453254,6,115.1518,0,2,1,683.1108,1,38,115.1518,19.8583026139572,1,0
12.867061281337046,1,0.035666655,5,246.2486,1,2,3,6501.8699,1,40,738.7458,8.782863860433,3,120
13.1,0,0.037581243,6,175.5054,2,0,1,2451.4756,1,28,175.5054,6.5957110852122005,1,56
9.195,1,0.122202946,6,100.1016,0,2,1,1619.2256,1,38,100.1016,12.232710419313602,1,0
11.15,0,0.056921876,0,107.1622,2,1,1,423.4488,1,21,107.1622,6.0998734602872,1,42
16.1,1,0.063319379,4,180.9318,2,1,1,1984.7498,1,21,180.9318,11.4564892173522,1,42
6.465,0,0.124402507,3,266.1884,0,2,1,5299.768,1,38,266.1884,33.1145042943188,1,0
20.75,0,0.108879177,13,161.5578,1,0,1,320.9156,1,26,161.5578,17.590280301930598,1,26
7.655,0,0.032125561,3,115.7492,2,1,1,2548.6824,1,18,115.7492,3.7185079853011995,1,36
20.25,1,0.076097073,4,193.5794,0,2,1,1950.794,1,38,193.5794,14.7308257330962,1,0
18.75,0,0.052766297,13,189.7504,0,2,1,2492.7552,1,38,189.7504,10.0124259622688,1,0
11.5,1,0.020601791,4,86.054,1,0,1,1038.648,1,26,86.054,1.7728665227140001,1,26
13.384736495388669,0,0.036360386,9,231.601,1,2,3,6501.8699,2,40,694.803,8.421101757986,6,120
12.987879554655871,0,0.140571971,13,154.7998,1,2,3,3383.5956,1,40,464.3994,21.7605129964058,3,120
7.5,0,0.05074138,3,123.2072,2,1,1,1837.608,1,21,123.2072,6.2517033539360005,1,42
17.0,1,0.015997687,13,229.1352,2,1,1,4580.704,1,23,229.1352,3.6656332102824,1,46
12.987879554655871,0,0.033018559,13,170.4422,1,2,3,5000.8238,1,40,511.32660000000004,5.627755836789801,3,120
6.03,0,0.022703693,4,177.9028,2,0,1,4781.7756,0,28,177.9028,4.039050555040401,0,56
12.987879554655871,1,0.013431109,13,143.7154,1,2,3,4821.7236,1,40,431.14619999999996,1.9302572023785998,3,120
15.0,1,0.06613202877895107,10,235.6248,1,0,1,1896.1984,1,26,235.6248,15.582346054634588,1,26
18.75,0,0.023876985,4,97.4042,1,0,1,2281.6966,0,26,97.4042,2.325718622337,0,26
17.85,0,0.011281018,13,213.756,1,2,2,3408.896,1,16,427.512,2.411385283608,2,32
18.35,0,0.015328106,7,107.5938,1,0,1,1822.2946,0,26,107.5938,1.6492091713427999,0,26
18.35,1,0.094488071,6,87.1882,2,1,1,515.3292,1,23,87.1882,8.2382448319622,1,46
19.6,0,0.047897663,8,44.677,2,0,1,173.108,2,28,44.677,2.139923889851,2,56
11.84745989304813,0,0.081841136,14,190.053,1,2,3,569.259,0,40,570.159,15.554153420208,0,120
14.65,0,0.072212787,9,260.9594,2,1,1,2878.2534,2,23,260.9594,18.8446055678478,2,46
21.0,0,0.049505857,13,195.3478,1,2,2,1162.4868,1,16,390.6956,9.6708602520646,2,32
9.6,0,0.02981155,9,45.2086,2,1,1,669.129,2,18,45.2086,1.3477384393299998,2,36
17.6,0,0.058181585,10,154.4314,1,0,1,2326.971,1,26,154.4314,8.985063625769,1,26
14.0,1,0.037734782,5,166.4526,2,1,1,4769.1254,1,18,166.4526,6.2810525743331995,1,36
6.59,0,0.06613202877895107,9,119.1098,2,1,1,964.0784,2,18,119.1098,7.876972721455106,2,36
17.6,1,0.026827052,1,47.8402,2,2,0,91.8804,1,27,0.0,1.2834115330904001,0,0
11.5,0,0.072881535,6,191.353,2,0,1,2277.036,1,28,191.353,13.946100366855001,1,56
20.35,1,0.014822802,6,234.0958,2,1,1,2570.6538,1,21,234.0958,3.4699556924315997,1,42
18.7,0,0.046159928,8,152.3682,1,0,1,1677.1502,2,26,152.3682,7.033305141489601,2,26
5.46,1,0.107662745,6,143.8786,2,1,1,4334.358,1,18,143.8786,15.490365022757,1,36
9.31,0,0.038014104,5,62.351,1,0,1,822.263,1,26,62.351,2.370217398504,1,26
12.3,1,0.106307146,6,174.9396,2,1,1,1569.9564,1,21,174.9396,18.597329598381602,1,42
18.2,1,0.066672058,6,248.1092,2,1,1,4233.1564,1,18,248.1092,16.541950972733602,1,36
18.25,0,0.015341139,13,200.0084,1,2,2,1984.084,1,16,400.0168,3.0683566655676,2,32
18.25,1,0.171174491,4,156.463,2,1,1,938.778,1,23,156.463,26.782474385333,1,46
13.384736495388669,0,0.325780807,9,252.7698,2,0,0,761.0094,2,40,0.0,82.34754942922861,0,0
10.195,0,0.112859454,7,114.486,2,1,1,2490.092,0,18,114.486,12.920827450644,0,36
5.34,1,0.005962753,13,102.4358,2,1,1,2010.716,1,21,102.4358,0.6107993737574,1,42
13.42606890459364,1,0.047358246,4,123.1756,1,2,3,3998.7948,1,40,369.5268,5.8333803659976,3,120
11.15,1,0.086105815,13,167.879,2,1,1,2886.243,1,23,167.879,14.455358116385,1,46
9.8,0,0.026882496,10,126.302,1,0,1,3036.048,1,26,126.302,3.395313009792,1,26
12.1,0,0.040521714,6,178.5002,1,2,2,5552.1062,1,16,357.0004,7.2331340533428,2,32
11.346936274509806,0,0.020597493,1,200.0742,1,2,3,6501.8699,1,40,600.2225999999999,4.1210269339806,3,120
12.987879554655871,0,0.085538477,13,169.2816,1,2,3,3523.4136,1,40,507.84479999999996,14.4800902481232,3,120
15.5,0,0.06613202877895107,13,141.547,2,1,1,3006.087,1,18,141.547,9.360790277574186,1,36
15.5,1,0.06613202877895107,13,147.2418,1,2,2,1324.2762,1,16,294.4836,9.737398955064558,2,32
5.15,1,0.10239789,10,122.1388,2,2,0,495.3552,1,27,0.0,12.506755407132001,0,0
17.25,0,0.06613202877895107,5,37.5822,2,2,0,196.411,1,27,0.0,2.4853871319762946,0,0
18.35,0,0.0304697,8,191.3162,0,2,1,1346.9134,2,38,191.3162,5.82934721914,2,0
6.32,0,0.021287234,10,38.5822,2,2,0,78.5644,1,27,0.0,0.8213083196348,0,0
5.51,0,0.034467286,8,96.7726,2,1,1,2642.5602,2,21,96.7726,3.3354888811636,2,42
13.35,0,0.1027194,4,228.8352,2,1,1,5267.8096,1,23,228.8352,23.50581444288,1,46
12.768202247191004,0,0.266234421,2,98.5358,2,0,0,402.1432,1,40,0.0,26.2336216607718,0,0
13.224769381746812,1,0.129668578,6,206.8638,2,0,0,207.0638,1,40,0.0,26.8237347856764,0,0
11.346936274509806,1,0.02923013,1,189.4556,1,2,3,3567.3564,1,40,568.3668,5.537811817228,3,120
13.384736495388669,0,0.176411579,9,173.2422,1,2,3,2069.3064,2,40,519.7266,30.5619300514338,6,120
14.0,0,0.050371508,6,214.7192,2,2,0,862.8768,1,27,0.0,10.8157299005536,0,0
18.85,0,0.036184755,10,58.5562,1,2,2,770.3306,1,16,117.1124,2.118841750731,2,32
12.81734421364985,1,0.070017381,10,89.3514,2,0,0,177.1028,1,40,0.0,6.2561510166834005,0,0
18.35,0,0.030556922,8,190.6162,2,1,1,3271.0754,2,23,190.6162,5.8246443553364,2,46
10.5,0,0.011278535,9,237.0248,0,2,1,5451.5704,2,38,237.0248,2.6732925026679997,2,0
9.6,1,0.06613202877895107,13,191.0872,2,1,1,4349.0056,1,18,191.0872,12.636984209689178,1,36
12.987879554655871,0,0.027812304,13,147.476,1,2,3,3368.948,1,40,442.428,4.101647344704,3,120
6.035,1,0.066051758,0,187.724,1,2,2,2050.664,1,16,375.448,12.399500218792,2,32
6.65,0,0.053506996,3,150.0734,1,2,2,3563.3616,1,16,300.1468,8.0299768135064,2,32
12.81734421364985,1,0.096046304,10,178.7028,1,2,3,4604.6728,1,40,536.1084,17.1637434544512,3,120
7.285,0,0.049922304,4,156.9288,0,2,1,1571.288,1,38,156.9288,7.8342472599552,1,0
11.1,1,0.036083537,5,175.4712,1,0,1,2988.1104,1,26,175.4712,6.3316215376344,1,26
11.35,1,0.005539114,6,167.879,1,0,1,4074.696,1,26,167.879,0.929900919206,1,26
12.3,0,0.036939673,13,113.1834,2,0,1,3109.9518,1,28,113.1834,4.1809577850282,1,56
11.6,0,0.037793818,8,99.3042,2,1,1,2281.6966,2,18,99.3042,3.7530848614355996,2,36
12.3,1,0.106928681,6,173.7396,2,1,1,3663.2316,1,18,173.7396,18.5777462654676,1,36
18.85,1,0.138585859,13,252.4724,2,1,1,3271.7412,1,23,252.4724,34.9891044277916,1,46
9.8,1,0.06407717,6,116.7492,1,2,2,1621.8888,1,16,233.4984,7.480958335764001,2,32
7.445,0,0.037708542,0,74.7354,2,1,1,1128.531,1,23,74.7354,2.8181629697868,1,46
11.1,1,0.036020711,5,177.2712,2,1,1,2109.2544,1,21,177.2712,6.385434663823199,1,42
21.0,0,0.049295686,13,194.4478,2,1,1,968.739,1,21,194.4478,9.5854376921908,1,42
20.2,0,0.06449461,13,259.2646,2,1,1,3091.9752,1,23,259.2646,16.721169263805997,1,46
18.2,1,0.026117345,0,239.2196,2,1,1,3133.2548,1,23,239.2196,6.2477808239620005,1,46
11.8,1,0.025904648,10,102.4674,0,2,1,2037.348,1,38,102.4674,2.6543819284751997,1,0
20.6,1,0.080235512,6,188.9556,2,2,0,563.2668,1,27,0.0,15.1609493112672,0,0
9.8,0,0.013830218,14,45.306,0,2,1,1304.968,0,38,45.306,0.626591856708,0,0
18.6,0,0.076855628,13,161.0236,2,0,1,483.3708,1,28,161.0236,12.375569900820798,1,56
13.0,0,0.041824524,9,256.7014,2,0,1,2805.0154,2,28,256.7014,10.7364138651336,2,56
20.7,1,0.12152072,5,118.0466,2,0,1,1060.6194,1,28,118.0466,14.345107825551999,1,56
9.8,1,0.073289899,13,120.8098,2,1,1,1325.6078,1,18,120.8098,8.8541380402102,1,36
9.5,1,0.022054553,10,195.4452,2,1,1,4502.1396,1,21,195.4452,4.3104565219956,1,42
21.1,0,0.029054046,9,144.6786,1,0,1,2889.572,2,26,144.6786,4.2034986996156,2,26
13.384736495388669,0,0.006665667,9,164.1184,1,2,3,3797.7232,2,40,492.3552,1.0939586029728001,6,120
8.975,1,0.009057132,3,104.099,2,1,1,2476.776,1,21,104.099,0.9428383840680001,1,42
4.92,0,0.045955031,0,199.1084,2,0,1,2182.4924,1,28,199.1084,9.1500326943604,1,56
17.5,1,0.007551607,4,145.8102,1,0,1,1895.5326,1,26,145.8102,1.1011013269914,1,26
13.384736495388669,0,0.023835164,9,103.3964,1,2,3,3050.6956,2,40,310.1892,2.4644701510096,6,120
9.695,1,0.047503318,5,244.6144,1,0,1,3185.1872,1,26,244.6144,11.6199956305792,1,26
12.987879554655871,0,0.160665697,13,227.5352,2,0,0,916.1408,1,40,0.0,36.5571015000344,0,0
7.725,0,0.048661041,9,123.7414,2,2,0,121.8414,2,27,0.0,6.0213853387974,0,0
12.277108208955223,0,0.208987123,0,106.0596,2,0,0,215.7192,1,40,0.0,22.1650906705308,0,0
9.6,0,0.006692529,9,164.9184,0,2,1,2972.1312,2,38,164.9184,1.1037211746336,2,0
9.1,1,0.136695145,1,173.4054,2,2,0,875.527,1,27,0.0,23.703676296782998,0,0
17.0,1,0.140311123,3,265.6884,2,1,1,2649.884,1,18,265.6884,37.2790377720732,1,36
14.0,1,0.031330907,3,52.364,2,1,1,745.696,1,23,52.364,1.6406116141479998,1,46
12.1,1,0.061521569,14,55.8614,2,1,1,1436.7964,0,18,55.8614,3.4366809745366003,0,36
19.85,0,0.176991029,6,221.5772,2,1,1,3558.0352,1,18,221.5772,39.2171766309388,1,36
17.2,1,0.0120098,3,163.1184,2,1,1,2807.0128,1,21,163.1184,1.95901936032,1,42
8.71,1,0.072141818,3,183.3924,2,1,1,2776.386,1,21,183.3924,13.2302611433832,1,42
6.89,1,0.136984147,13,192.682,1,2,2,2703.148,1,16,385.364,26.394379412253997,2,32
18.75,0,0.06613202877895107,4,97.9042,2,1,1,1686.4714,0,23,97.9042,6.474603371980181,0,46
13.224769381746812,0,0.052964982,6,57.793,1,2,3,1754.383,1,40,173.379,3.061005204726,3,120
14.5,0,0.06613202877895107,3,154.4682,0,2,1,1524.682,1,38,154.4682,10.21529544783277,1,0
13.224769381746812,0,0.155316936,6,64.151,2,0,0,316.255,1,40,0.0,9.963736761336,0,0
13.224769381746812,1,0.048738407,6,152.8682,1,2,3,5031.4506,1,40,458.6046,7.4505525489574,3,120
20.75,0,0.06613202877895107,8,149.4734,0,2,1,2969.468,2,38,149.4734,9.884979190487664,2,0
17.6,0,0.010031539,13,161.5552,0,2,1,1787.0072,1,38,161.5552,1.6206472894528003,1,0
16.85,0,0.036383293,13,91.0488,2,1,1,1086.5856,1,21,91.0488,3.3126551676983995,1,42
20.6,1,0.06613202877895107,13,178.1344,2,1,1,3568.688,1,21,178.1344,11.78038926732118,1,42
5.175,0,0.03736783,3,86.9224,0,2,1,255.6672,1,38,86.9224,3.248101466392,1,0
17.85,0,0.087604647,1,196.9794,1,0,1,1560.6352,1,26,196.9794,17.2563108032718,1,26
8.93,0,0.028461453,4,152.234,1,0,1,5053.422,0,26,152.234,4.332800836002001,0,26
12.277108208955223,1,0.034244601,0,97.2726,1,2,3,1957.452,1,40,291.8178,3.3310613752325997,3,120
7.655,0,0.031938828,3,114.1492,2,1,1,1158.492,1,21,114.1492,3.6457916651376,1,42
18.35,0,0.014024028,9,224.5746,2,0,1,2692.4952,2,28,224.5746,3.1494404784888,2,56
13.384736495388669,0,0.014232071,9,100.9332,1,2,3,1743.0644,2,40,302.7996,1.4364884686572001,6,120
14.0,0,0.023730384,0,104.3332,2,1,1,1435.4648,1,21,104.3332,2.4758668999488003,1,42
11.6,0,0.038578846,4,56.1272,1,0,1,671.1264,1,26,56.1272,2.1653226052112,1,26
15.85,0,0.108036187,14,57.3904,1,2,2,703.0848,0,16,114.7808,6.2002399864048,0,32
10.5,1,0.013572808,13,143.2154,2,1,1,1559.9694,1,18,143.2154,1.9438351268432,1,36
16.7,1,0.06082402,0,98.7384,0,2,1,1773.6912,1,38,98.7384,6.005666416368,1,0
17.6,0,0.074345142,9,230.901,0,2,1,4364.319,2,38,230.901,17.166367632942002,2,0
18.25,0,0.075501241,13,123.1046,1,2,2,249.0092,1,16,246.2092,9.2945500728086,2,32
21.1,1,0.16216286,6,62.2168,1,2,2,383.5008,1,16,124.4336,10.089254228047999,2,32
9.1,1,0.081652352,1,177.0054,2,1,1,2101.2648,1,21,177.0054,14.4529072267008,1,42
15.25,0,0.061434045,9,130.9968,1,2,2,2348.9424,2,16,261.9936,8.047663306056,4,32
14.35,0,0.017073332,8,109.5228,2,1,1,1657.842,2,23,109.5228,1.8699191259696,2,46
12.867061281337046,0,0.118806857,5,248.8434,1,2,3,6501.8699,1,40,746.5302,29.5643022391938,3,120
5.885,1,0.092694107,3,53.6982,0,2,1,1525.3478,1,38,53.6982,4.9775066965074,1,0
16.1,0,0.065183228,4,148.076,2,0,1,1464.76,1,28,148.076,9.652071669327999,1,56
13.69073076923077,1,0.005561538,15,224.0062,1,2,3,3837.0054,1,40,672.0186,1.2458189935356,3,120
19.7,0,0.024635077,14,84.1592,0,2,1,1073.2696,0,38,84.1592,2.0732683722583998,0,0
11.5,1,0.126313413,5,100.6358,2,1,1,2010.716,1,18,100.6358,12.711651367985402,1,36
16.5,1,0.066383907,2,180.4292,2,1,1,2189.1504,1,23,180.4292,11.977595232884402,1,46
15.15,1,0.066279832,5,147.876,1,0,1,4540.756,1,26,147.876,9.801196436831999,1,26
12.15,1,0.042681522,10,184.295,2,0,1,2014.045,1,28,184.295,7.865991096989999,1,56
15.7,1,0.06613202877895107,6,112.4544,0,2,1,1230.3984,1,38,112.4544,7.436837617119675,1,0
11.6,0,0.038736838,4,55.8272,2,1,1,1454.1072,1,18,55.8272,2.1625692023936,1,36
12.85,0,0.098910759,5,37.6164,0,2,1,308.9312,1,38,37.6164,3.7206666748476,1,0
15.0,0,0.049178998,14,65.6168,2,1,1,639.168,0,23,65.6168,3.2269684759664,0,46
